name,number,inst,run,filename
Dorothea,339,smass,smass2,a000339.2.txt
Peking,2045,smass,smass2,a002045.2.txt
Anyuta,3575,smass,smass2,a003575.2.txt
1987 YH,7402,smass,smass2,a007402.2.txt
Ninian,4678,smass,smass2,a004678.2.txt
Montana,797,smass,smass2,a000797.2.txt
Javiergorosabel,6192,smass,smass2,a006192.2.txt
Patry,1601,smass,smass2,a001601.spfit.2.txt
Adria,143,smass,smass2,a000143.2.txt
Arduina,394,smass,smass2,a000394.spfit.2.txt
Milton,4332,smass,smass2,a004332.spfit.2.txt
Tornio,1471,smass,smass2,a001471.2.txt
Mawson,4456,smass,smass2,a004456.2.txt
Lene,3796,smass,smass2,a003796.2.txt
Feldman,3658,smass,smass2,a003658.2.txt
Onizaki,4353,smass,smass2,a004353.spfit.2.txt
Gaffey,3545,smass,smass2,a003545.spfit.2.txt
Bistro,2038,smass,smass2,a002038.spfit.2.txt
Persephone,399,smass,smass2,a000399.2.txt
Kitezh,4188,smass,smass2,a004188.2.txt
Lomia,117,smass,smass2,a000117.spfit.2.txt
Kolga,191,smass,smass2,a000191.spfit.2.txt
Satpaev,2402,smass,smass2,a002402.2.txt
Edburga,413,smass,smass2,a000413.2.txt
Tauris,814,smass,smass2,a000814.spfit.2.txt
Terentia,1189,smass,smass2,a001189.spfit.2.txt
Matsuyama,4844,smass,smass2,a004844.2.txt
Newell,2086,smass,smass2,a002086.spfit.2.txt
Bradfield,3430,smass,smass2,a003430.2.txt
Mnemosyne,57,smass,smass2,a000057.2.txt
Dzhanibekov,3170,smass,smass2,a003170.spfit.2.txt
Vangelis,6354,smass,smass2,a006354.2.txt
Elsa,182,smass,smass2,a000182.2.txt
Amy,3375,smass,smass2,a003375.spfit.2.txt
Ampella,198,smass,smass2,a000198.spfit.2.txt
Leontina,844,smass,smass2,a000844.2.txt
Nemausa,51,smass,smass2,a000051.spfit.2.txt
Kierkegaard,7056,smass,smass2,a007056.spfit.2.txt
Eurynome,79,smass,smass2,a000079.2.txt
Witt,2732,smass,smass2,a002732.spfit.2.txt
Bronnina,3385,smass,smass2,a003385.spfit.2.txt
Notburga,626,smass,smass2,a000626.2.txt
Rosselia,1350,smass,smass2,a001350.2.txt
Washingtonia,886,smass,smass2,a000886.spfit.2.txt
Artemis,105,smass,smass2,a000105.spfit.2.txt
Dabu,3611,smass,smass2,a003611.spfit.2.txt
Kythera,570,smass,smass2,a000570.2.txt
Smiley,1613,smass,smass2,a001613.spfit.2.txt
Vernadskij,2809,smass,smass2,a002809.spfit.2.txt
Pawona,1152,smass,smass2,a001152.spfit.2.txt
Kreutz,3635,smass,smass2,a003635.2.txt
Northcott,3670,smass,smass2,a003670.2.txt
Alvarez,3581,smass,smass2,a003581.spfit.2.txt
Vinifera,759,smass,smass2,a000759.2.txt
Gryphia,496,smass,smass2,a000496.spfit.2.txt
Binomi,2029,smass,smass2,a002029.spfit.2.txt
Spicer,2065,smass,smass2,a002065.spfit.2.txt
Thetis,17,smass,smass2,a000017.spfit.2.txt
Ismene,190,smass,smass2,a000190.2.txt
James,2335,smass,smass2,a002335.2.txt
Otila,913,smass,smass2,a000913.spfit.2.txt
Ariadne,43,smass,smass2,a000043.2.txt
Fletcher,3265,smass,smass2,a003265.2.txt
Belton,3498,smass,smass2,a003498.spfit.2.txt
Aschera,214,smass,smass2,a000214.spfit.2.txt
Athabasca,3307,smass,smass2,a003307.2.txt
Hurban,3730,smass,smass2,a003730.spfit.2.txt
Rudra,2629,smass,smass2,a002629.spfit.2.txt
Tarka,1360,smass,smass2,a001360.2.txt
Pythia,432,smass,smass2,a000432.2.txt
Salli,1715,smass,smass2,a001715.2.txt
Kirghizia,2566,smass,smass2,a002566.2.txt
Lucina,146,smass,smass2,a000146.2.txt
Charlieparker,4479,smass,smass2,a004479.2.txt
Miyazawakenji,5008,smass,smass2,a005008.2.txt
1996 UK,100480,smass,smass2,au1996UK.2.txt
Kleopatra,216,smass,smass2,a000216.spfit.2.txt
Mongmanwai,3678,smass,smass2,a003678.2.txt
Galina,3576,smass,smass2,a003576.2.txt
Idelsonia,1403,smass,smass2,a001403.2.txt
Tito,1550,smass,smass2,a001550.2.txt
Maritima,912,smass,smass2,a000912.2.txt
Prokne,194,smass,smass2,a000194.2.txt
Doga,10504,smass,smass2,a010504.2.txt
Leukothea,35,smass,smass2,a000035.2.txt
Bulgaria,2575,smass,smass2,a002575.spfit.2.txt
Jacliff,5111,smass,smass2,a005111.spfit.2.txt
Nasi,1534,smass,smass2,a001534.2.txt
Atala,152,smass,smass2,a000152.2.txt
Vernadskij,2809,smass,smass2,a002809.2.txt
Milesdavis,5892,smass,smass2,a005892.2.txt
1988 TQ4,8008,smass,smass2,a008008.2.txt
Kagamigawa,4256,smass,smass2,a004256.spfit.2.txt
Daguerre,3256,smass,smass2,a003256.spfit.2.txt
Aspasia,409,smass,smass2,a000409.spfit.2.txt
Astrid,1128,smass,smass2,a001128.2.txt
Elachi,4116,smass,smass2,a004116.2.txt
Donna,3085,smass,smass2,a003085.2.txt
Cyane,403,smass,smass2,a000403.2.txt
Herriot,4124,smass,smass2,a004124.spfit.2.txt
Woltjer,1795,smass,smass2,a001795.2.txt
Vibilia,144,smass,smass2,a000144.spfit.2.txt
Eliane,1329,smass,smass2,a001329.spfit.2.txt
Siberia,1094,smass,smass2,a001094.2.txt
Estremadoyro,5416,smass,smass2,a005416.2.txt
Dresda,263,smass,smass2,a000263.spfit.2.txt
Leetsungdao,3443,smass,smass2,a003443.spfit.2.txt
Pajdusakova,3636,smass,smass2,a003636.2.txt
Casarini,6364,smass,smass2,a006364.spfit.2.txt
Zhangguoxi,3028,smass,smass2,a003028.spfit.2.txt
Dejopeja,184,smass,smass2,a000184.2.txt
Lambrecht,2861,smass,smass2,a002861.2.txt
Peitho,118,smass,smass2,a000118.spfit.2.txt
Sinzot,3389,smass,smass2,a003389.spfit.2.txt
Nicholson,1831,smass,smass2,a001831.2.txt
Hammonia,723,smass,smass2,a000723.2.txt
Frigga,77,smass,smass2,a000077.spfit.2.txt
Uzbekistania,1351,smass,smass2,a001351.spfit.2.txt
Huntress,7225,smass,smass2,a007225.2.txt
Heilongjiang,2380,smass,smass2,a002380.spfit.2.txt
Celle,3782,smass,smass2,a003782.2.txt
Elachi,4116,smass,smass2,a004116.spfit.2.txt
Nausikaa,192,smass,smass2,a000192.2.txt
Galya,2317,smass,smass2,a002317.spfit.2.txt
Steel,4713,smass,smass2,a004713.2.txt
Lee,3155,smass,smass2,a003155.2.txt
Levitan,3566,smass,smass2,a003566.2.txt
Steel,4713,smass,smass2,a004713.spfit.2.txt
Horn-d'Arturo,3744,smass,smass2,a003744.2.txt
Ludmilla,675,smass,smass2,a000675.2.txt
Mozhaiskij,2850,smass,smass2,a002850.2.txt
Chloris,410,smass,smass2,a000410.2.txt
Dersu-Uzala,4142,smass,smass2,a004142.spfit.2.txt
Bruce Helin,2430,smass,smass2,a002430.2.txt
Walbeck,1695,smass,smass2,a001695.2.txt
Phaedra,174,smass,smass2,a000174.spfit.2.txt
Vojislava,5397,smass,smass2,a005397.2.txt
Hirundo,706,smass,smass2,a000706.2.txt
Simferopol,2141,smass,smass2,a002141.2.txt
Mathilde,253,smass,smass2,a000253.spfit.2.txt
Pallas,2,smass,smass2,a000002.spfit.2.txt
Hamina,2733,smass,smass2,a002733.2.txt
Hakone,1098,smass,smass2,a001098.spfit.2.txt
Naema,845,smass,smass2,a000845.spfit.2.txt
Nanking,2078,smass,smass2,a002078.spfit.2.txt
Vera,245,smass,smass2,a000245.2.txt
Virginia,50,smass,smass2,a000050.2.txt
Laetitia,39,smass,smass2,a000039.2.txt
1991 PE10,17480,smass,smass2,a017480.spfit.2.txt
Burns,2708,smass,smass2,a002708.2.txt
Byron,3306,smass,smass2,a003306.spfit.2.txt
Appenzella,1768,smass,smass2,a001768.spfit.2.txt
Transvaalia,715,smass,smass2,a000715.spfit.2.txt
Thirouin,10473,smass,smass2,a010473.spfit.2.txt
Newburn,2955,smass,smass2,a002955.2.txt
Maja,66,smass,smass2,a000066.2.txt
Ahnert,3181,smass,smass2,a003181.spfit.2.txt
Huygens,2801,smass,smass2,a002801.2.txt
Musa,600,smass,smass2,a000600.2.txt
Wilhelmina,392,smass,smass2,a000392.spfit.2.txt
Jansky,1932,smass,smass2,a001932.2.txt
Gokumenon,7564,smass,smass2,a007564.spfit.2.txt
Amphitrite,29,smass,smass2,a000029.2.txt
Mielikki,2715,smass,smass2,a002715.2.txt
Marshak,2604,smass,smass2,a002604.spfit.2.txt
Onnetoh,5294,smass,smass2,a005294.2.txt
Storeria,1386,smass,smass2,a001386.spfit.2.txt
Parthenope,11,smass,smass2,a000011.spfit.2.txt
Bondia,767,smass,smass2,a000767.spfit.2.txt
Circe,34,smass,smass2,a000034.2.txt
Rhoda,907,smass,smass2,a000907.2.txt
Metcalfia,792,smass,smass2,a000792.2.txt
Berkeley,716,smass,smass2,a000716.spfit.2.txt
Hoffmann,1662,smass,smass2,a001662.2.txt
Nemo,1640,smass,smass2,a001640.2.txt
Soderblom,2864,smass,smass2,a002864.2.txt
Ebilson,5134,smass,smass2,a005134.spfit.2.txt
Amici,3809,smass,smass2,a003809.spfit.2.txt
Egeria,13,smass,smass2,a000013.2.txt
Titius,1998,smass,smass2,a001998.2.txt
Kassandra,114,smass,smass2,a000114.2.txt
Xanthippe,156,smass,smass2,a000156.2.txt
Etheridgea,331,smass,smass2,a000331.spfit.2.txt
Dugan,2772,smass,smass2,a002772.2.txt
King,2305,smass,smass2,a002305.spfit.2.txt
Henrika,826,smass,smass2,a000826.2.txt
1988 RF7,5510,smass,smass2,a005510.2.txt
Terpsichore,81,smass,smass2,a000081.2.txt
Aaltje,677,smass,smass2,a000677.2.txt
Lugano,1936,smass,smass2,a001936.spfit.2.txt
Komendantov,3958,smass,smass2,a003958.spfit.2.txt
Binomi,2029,smass,smass2,a002029.2.txt
Iris,7,smass,smass2,a000007.spfit.2.txt
Trisov,4287,smass,smass2,a004287.2.txt
Lepage,2795,smass,smass2,a002795.spfit.2.txt
Prymno,261,smass,smass2,a000261.spfit.2.txt
Arete,197,smass,smass2,a000197.spfit.2.txt
Sapientia,275,smass,smass2,a000275.spfit.2.txt
Gressmann,4396,smass,smass2,a004396.2.txt
Felix,1664,smass,smass2,a001664.2.txt
Ausonia,63,smass,smass2,a000063.2.txt
Harbin,2851,smass,smass2,a002851.2.txt
Richilde,1214,smass,smass2,a001214.spfit.2.txt
Kwasan,5240,smass,smass2,a005240.spfit.2.txt
1986 QS,7397,smass,smass2,a007397.spfit.2.txt
Fujiwara,6410,smass,smass2,a006410.spfit.2.txt
Ndola,1634,smass,smass2,a001634.2.txt
Nephele,431,smass,smass2,a000431.spfit.2.txt
Gondolatsch,1562,smass,smass2,a001562.spfit.2.txt
Rodari,2703,smass,smass2,a002703.spfit.2.txt
Belgica,1052,smass,smass2,a001052.2.txt
Cyrene,133,smass,smass2,a000133.2.txt
Renzia,1204,smass,smass2,a001204.2.txt
Alsatia,971,smass,smass2,a000971.2.txt
Aoba,4292,smass,smass2,a004292.2.txt
Bernardina,629,smass,smass2,a000629.2.txt
Justitia,269,smass,smass2,a000269.2.txt
Makarenko,3214,smass,smass2,a003214.spfit.2.txt
Rosina,985,smass,smass2,a000985.2.txt
Noel,1563,smass,smass2,a001563.spfit.2.txt
Eichsfeldia,442,smass,smass2,a000442.2.txt
Bohlinia,720,smass,smass2,a000720.2.txt
Ebilson,5134,smass,smass2,a005134.2.txt
Johnpearse,7110,smass,smass2,a007110.2.txt
Pasteur,4804,smass,smass2,a004804.2.txt
Irene,14,smass,smass2,a000014.2.txt
Bohemia,371,smass,smass2,a000371.2.txt
1995 BM2,129493,smass,smass2,au1995BM2.2.txt
Kepler,1134,smass,smass2,a001134.2.txt
Tombaugh,1604,smass,smass2,a001604.2.txt
Buda,908,smass,smass2,a000908.spfit.2.txt
Ruanda,1638,smass,smass2,a001638.2.txt
Diotima,423,smass,smass2,a000423.spfit.2.txt
Svetlanov,4135,smass,smass2,a004135.2.txt
Ausonia,63,smass,smass2,a000063.spfit.2.txt
Diotima,423,smass,smass2,a000423.2.txt
Bustelli,5196,smass,smass2,a005196.2.txt
Polyxo,308,smass,smass2,a000308.spfit.2.txt
Thyra,115,smass,smass2,a000115.spfit.2.txt
Lise,3976,smass,smass2,a003976.spfit.2.txt
King,2305,smass,smass2,a002305.2.txt
Eurykleia,195,smass,smass2,a000195.2.txt
Montana,797,smass,smass2,a000797.spfit.2.txt
Maisica,4686,smass,smass2,a004686.2.txt
Lorraine,1114,smass,smass2,a001114.spfit.2.txt
Fortuna,19,smass,smass2,a000019.2.txt
Brubeck,5079,smass,smass2,a005079.spfit.2.txt
Kraft,3712,smass,smass2,a003712.2.txt
Klymene,104,smass,smass2,a000104.spfit.2.txt
Balster,5610,smass,smass2,a005610.spfit.2.txt
Palomaa,1548,smass,smass2,a001548.2.txt
Adzhimushkaj,1903,smass,smass2,a001903.spfit.2.txt
Sechenov,5234,smass,smass2,a005234.2.txt
Tetsuya,4343,smass,smass2,a004343.2.txt
Naema,845,smass,smass2,a000845.2.txt
Jennifer,6249,smass,smass2,a006249.2.txt
Psyche,16,smass,smass2,a000016.2.txt
Tsubame,6211,smass,smass2,a006211.spfit.2.txt
1988 AA5,7404,smass,smass2,a007404.2.txt
Kassandra,114,smass,smass2,a000114.spfit.2.txt
Latvia,1284,smass,smass2,a001284.2.txt
Bastian,2855,smass,smass2,a002855.2.txt
Pyotr Pervyj,2720,smass,smass2,a002720.2.txt
Dorchester,3858,smass,smass2,a003858.spfit.2.txt
Cydonia,1106,smass,smass2,a001106.spfit.2.txt
Estonia,1541,smass,smass2,a001541.2.txt
Ksana,4997,smass,smass2,a004997.2.txt
Lederle,2444,smass,smass2,a002444.2.txt
Kani,4265,smass,smass2,a004265.spfit.2.txt
Studnicka,5552,smass,smass2,a005552.2.txt
Charlois,1510,smass,smass2,a001510.2.txt
Jacqueline,1017,smass,smass2,a001017.2.txt
Laurentia,162,smass,smass2,a000162.2.txt
Beruti,3179,smass,smass2,a003179.spfit.2.txt
Cornelia,425,smass,smass2,a000425.spfit.2.txt
Whitehouse,4036,smass,smass2,a004036.2.txt
Henan,2085,smass,smass2,a002085.2.txt
Egeria,13,smass,smass2,a000013.spfit.2.txt
Geowilliams,3700,smass,smass2,a003700.2.txt
Souseki,4039,smass,smass2,a004039.spfit.2.txt
Percyjulian,5622,smass,smass2,a005622.2.txt
Lucifer,1930,smass,smass2,a001930.spfit.2.txt
Merlin,2598,smass,smass2,a002598.2.txt
Crabeels,7763,smass,smass2,a007763.2.txt
Vienna,397,smass,smass2,a000397.spfit.2.txt
Janacek,2073,smass,smass2,a002073.spfit.2.txt
Shura,1977,smass,smass2,a001977.2.txt
Amphitrite,29,smass,smass2,a000029.spfit.2.txt
Tirza,267,smass,smass2,a000267.spfit.2.txt
Milani,4701,smass,smass2,a004701.2.txt
Aeolia,396,smass,smass2,a000396.spfit.2.txt
Koronis,158,smass,smass2,a000158.2.txt
Nicole,1343,smass,smass2,a001343.spfit.2.txt
Durrell,2231,smass,smass2,a002231.2.txt
Lictoria,1107,smass,smass2,a001107.spfit.2.txt
Alvema,3567,smass,smass2,a003567.2.txt
Chodas,5553,smass,smass2,a005553.spfit.2.txt
Eunomia,15,smass,smass2,a000015.2.txt
Stradonice,4824,smass,smass2,a004824.2.txt
Kobzar,2427,smass,smass2,a002427.2.txt
Sumeria,1970,smass,smass2,a001970.2.txt
Newell,2086,smass,smass2,a002086.2.txt
Gunnie,961,smass,smass2,a000961.spfit.2.txt
Otthild,994,smass,smass2,a000994.spfit.2.txt
Stekarstrom,4604,smass,smass2,a004604.2.txt
Lorenz,3861,smass,smass2,a003861.2.txt
May,348,smass,smass2,a000348.2.txt
Bezruc,3096,smass,smass2,a003096.spfit.2.txt
Thernoe,1545,smass,smass2,a001545.spfit.2.txt
Mawson,4456,smass,smass2,a004456.spfit.2.txt
Onizaki,4353,smass,smass2,a004353.2.txt
Euripides,2930,smass,smass2,a002930.spfit.2.txt
Bondia,767,smass,smass2,a000767.2.txt
Jaroslawa,1110,smass,smass2,a001110.2.txt
Jennabelle,5588,smass,smass2,a005588.spfit.2.txt
Nuwa,150,smass,smass2,a000150.2.txt
Opik,2099,smass,smass2,a002099.spfit.2.txt
Namaqua,1327,smass,smass2,a001327.2.txt
Gaspra,951,smass,smass2,a000951.2.txt
Arete,197,smass,smass2,a000197.2.txt
Chalonge,2040,smass,smass2,a002040.spfit.2.txt
Shcherbakovia,3886,smass,smass2,a003886.2.txt
Angelina,64,smass,smass2,a000064.spfit.2.txt
Peltier,3850,smass,smass2,a003850.spfit.2.txt
Oosterhoff,1738,smass,smass2,a001738.spfit.2.txt
Mathilde,253,smass,smass2,a000253.2.txt
Orlov,2724,smass,smass2,a002724.2.txt
Ikeya,4037,smass,smass2,a004037.2.txt
Foshan,2789,smass,smass2,a002789.2.txt
Ashbrook,2157,smass,smass2,a002157.2.txt
Siwa,140,smass,smass2,a000140.2.txt
Malzovia,749,smass,smass2,a000749.spfit.2.txt
Rhodope,166,smass,smass2,a000166.spfit.2.txt
Erin,2167,smass,smass2,a002167.2.txt
1998 WS,47035,smass,smass2,au1998WS.2.txt
Juvenalis,2818,smass,smass2,a002818.spfit.2.txt
Vala,131,smass,smass2,a000131.2.txt
Gekko,4261,smass,smass2,a004261.2.txt
Lilio,2346,smass,smass2,a002346.2.txt
Javiergorosabel,6192,smass,smass2,a006192.spfit.2.txt
Nephele,431,smass,smass2,a000431.2.txt
Hela,699,smass,smass2,a000699.spfit.2.txt
Richard,3972,smass,smass2,a003972.2.txt
Bauschinger,2306,smass,smass2,a002306.spfit.2.txt
Ahnert,3181,smass,smass2,a003181.2.txt
Nemesis,128,smass,smass2,a000128.spfit.2.txt
Aline,266,smass,smass2,a000266.spfit.2.txt
Flammario,1021,smass,smass2,a001021.2.txt
Hubei,2547,smass,smass2,a002547.spfit.2.txt
Ryabov,5344,smass,smass2,a005344.2.txt
Pawlowia,1007,smass,smass2,a001007.2.txt
Schilt,2308,smass,smass2,a002308.2.txt
Philomela,196,smass,smass2,a000196.spfit.2.txt
Fanny,821,smass,smass2,a000821.2.txt
Adamkrafft,6146,smass,smass2,a006146.spfit.2.txt
Hedwig,476,smass,smass2,a000476.spfit.2.txt
Witt,2732,smass,smass2,a002732.2.txt
Kenya,1278,smass,smass2,a001278.2.txt
Diana,78,smass,smass2,a000078.spfit.2.txt
Bertha,154,smass,smass2,a000154.2.txt
Brubeck,5079,smass,smass2,a005079.2.txt
Madreteresa,4390,smass,smass2,a004390.spfit.2.txt
1990 SU10,6782,smass,smass2,a006782.spfit.2.txt
Hedda,207,smass,smass2,a000207.spfit.2.txt
Freud,4342,smass,smass2,a004342.2.txt
Asahina,5230,smass,smass2,a005230.2.txt
Charlotte,543,smass,smass2,a000543.spfit.2.txt
Meiden,2881,smass,smass2,a002881.spfit.2.txt
Happelia,578,smass,smass2,a000578.spfit.2.txt
Ambrosia,193,smass,smass2,a000193.spfit.2.txt
Lunacharsky,2446,smass,smass2,a002446.spfit.2.txt
Billmclaughlin,4838,smass,smass2,a004838.2.txt
Jack London,2625,smass,smass2,a002625.spfit.2.txt
Priska,997,smass,smass2,a000997.2.txt
Semphyra,1014,smass,smass2,a001014.2.txt
Binzel,2873,smass,smass2,a002873.spfit.2.txt
Bocacara,5227,smass,smass2,a005227.2.txt
Egorov,8450,smass,smass2,a008450.spfit.2.txt
Principia,2653,smass,smass2,a002653.spfit.2.txt
Ampella,198,smass,smass2,a000198.2.txt
Arduina,394,smass,smass2,a000394.2.txt
Anyuta,3575,smass,smass2,a003575.spfit.2.txt
Tugela,1323,smass,smass2,a001323.2.txt
Messner,6077,smass,smass2,a006077.spfit.2.txt
Klytaemnestra,179,smass,smass2,a000179.spfit.2.txt
Arenda,1502,smass,smass2,a001502.2.txt
Pomona,32,smass,smass2,a000032.2.txt
Deborah,541,smass,smass2,a000541.2.txt
Liberatrix,125,smass,smass2,a000125.2.txt
Phocaea,25,smass,smass2,a000025.2.txt
Sappho,80,smass,smass2,a000080.2.txt
Szmytowna,2268,smass,smass2,a002268.spfit.2.txt
Michel,1348,smass,smass2,a001348.spfit.2.txt
Kemi,1508,smass,smass2,a001508.2.txt
Dermott,3647,smass,smass2,a003647.spfit.2.txt
Tsubetsu,4845,smass,smass2,a004845.spfit.2.txt
Subbotina,1692,smass,smass2,a001692.2.txt
Benfranklin,5102,smass,smass2,a005102.spfit.2.txt
Millis,2659,smass,smass2,a002659.2.txt
Johnmills,6906,smass,smass2,a006906.2.txt
Haremari,1372,smass,smass2,a001372.spfit.2.txt
Banno,3394,smass,smass2,a003394.2.txt
Aegina,91,smass,smass2,a000091.2.txt
Tadamori,4374,smass,smass2,a004374.spfit.2.txt
Amy,3375,smass,smass2,a003375.2.txt
Charlois,1510,smass,smass2,a001510.spfit.2.txt
1992 ST1,9970,smass,smass2,a009970.spfit.2.txt
Wallonia,3198,smass,smass2,a003198.2.txt
Zu Chong-Zhi,1888,smass,smass2,a001888.2.txt
Linsley,3474,smass,smass2,a003474.2.txt
Kolga,191,smass,smass2,a000191.2.txt
Miyazawakenji,5008,smass,smass2,a005008.spfit.2.txt
1980 VX1,6283,smass,smass2,a006283.spfit.2.txt
Istria,183,smass,smass2,a000183.spfit.2.txt
Eurykleia,195,smass,smass2,a000195.spfit.2.txt
Tea,453,smass,smass2,a000453.2.txt
Iduna,176,smass,smass2,a000176.2.txt
Hertha,135,smass,smass2,a000135.spfit.2.txt
Olmstead,3287,smass,smass2,a003287.2.txt
David Hughes,4205,smass,smass2,a004205.spfit.2.txt
Algunde,929,smass,smass2,a000929.2.txt
Myrrha,381,smass,smass2,a000381.2.txt
Alkmene,82,smass,smass2,a000082.spfit.2.txt
Edda,673,smass,smass2,a000673.2.txt
Giovannipratesi,6509,smass,smass2,a006509.2.txt
Clifford,4276,smass,smass2,a004276.2.txt
Belgica,1052,smass,smass2,a001052.spfit.2.txt
Senrikyu,5330,smass,smass2,a005330.spfit.2.txt
Kathy,4711,smass,smass2,a004711.spfit.2.txt
Davida,511,smass,smass2,a000511.2.txt
Ibarruri,2423,smass,smass2,a002423.2.txt
Filipenko,2892,smass,smass2,a002892.spfit.2.txt
Yayoi,4072,smass,smass2,a004072.spfit.2.txt
Kochera,2087,smass,smass2,a002087.spfit.2.txt
Robeson,2328,smass,smass2,a002328.spfit.2.txt
Kunimoto,6908,smass,smass2,a006908.2.txt
Bohemia,371,smass,smass2,a000371.spfit.2.txt
Wilson,2465,smass,smass2,a002465.2.txt
Woltjer,1795,smass,smass2,a001795.spfit.2.txt
Lachesis,120,smass,smass2,a000120.2.txt
NOT,2857,smass,smass2,a002857.spfit.2.txt
Dudu,564,smass,smass2,a000564.spfit.2.txt
Nezarka,2390,smass,smass2,a002390.2.txt
Xanthippe,156,smass,smass2,a000156.spfit.2.txt
Klio,84,smass,smass2,a000084.2.txt
Ludmilla,675,smass,smass2,a000675.spfit.2.txt
Borrelly,1539,smass,smass2,a001539.2.txt
Haremari,1372,smass,smass2,a001372.2.txt
Appenzella,1768,smass,smass2,a001768.2.txt
Phyllis,556,smass,smass2,a000556.2.txt
Peraga,554,smass,smass2,a000554.spfit.2.txt
Madeline,2569,smass,smass2,a002569.2.txt
Satpaev,2402,smass,smass2,a002402.spfit.2.txt
Einstein,2001,smass,smass2,a002001.2.txt
Asta,1041,smass,smass2,a001041.spfit.2.txt
Daguerre,3256,smass,smass2,a003256.2.txt
Borrelly,1539,smass,smass2,a001539.spfit.2.txt
Asporina,246,smass,smass2,a000246.spfit.2.txt
Gyptis,444,smass,smass2,a000444.2.txt
Lilliputia,2952,smass,smass2,a002952.spfit.2.txt
Vrchlicky,6086,smass,smass2,a006086.2.txt
Ilsebill,919,smass,smass2,a000919.spfit.2.txt
Veritas,490,smass,smass2,a000490.spfit.2.txt
Eugenisis,743,smass,smass2,a000743.spfit.2.txt
Portlandia,757,smass,smass2,a000757.spfit.2.txt
Massevitch,1904,smass,smass2,a001904.spfit.2.txt
Phthia,189,smass,smass2,a000189.2.txt
Viola,1076,smass,smass2,a001076.2.txt
Storeria,1386,smass,smass2,a001386.2.txt
Nanon,559,smass,smass2,a000559.spfit.2.txt
Pia,614,smass,smass2,a000614.2.txt
Janina,383,smass,smass2,a000383.2.txt
Otaru,4491,smass,smass2,a004491.spfit.2.txt
Imatra,1520,smass,smass2,a001520.spfit.2.txt
Nicholson,1831,smass,smass2,a001831.spfit.2.txt
Kunikov,2280,smass,smass2,a002280.spfit.2.txt
Delia,395,smass,smass2,a000395.spfit.2.txt
Tatianina,4786,smass,smass2,a004786.spfit.2.txt
Michela,1045,smass,smass2,a001045.spfit.2.txt
Guangdong,2185,smass,smass2,a002185.2.txt
Postrema,1484,smass,smass2,a001484.spfit.2.txt
Antiope,90,smass,smass2,a000090.spfit.2.txt
Rarahu,1148,smass,smass2,a001148.2.txt
Hesperia,69,smass,smass2,a000069.2.txt
Federer,4726,smass,smass2,a004726.spfit.2.txt
Uzbekistania,1351,smass,smass2,a001351.2.txt
Bradfield,3430,smass,smass2,a003430.spfit.2.txt
Aglaja,47,smass,smass2,a000047.2.txt
Somville,2455,smass,smass2,a002455.2.txt
Lobachevskij,1858,smass,smass2,a001858.2.txt
Fredegundis,678,smass,smass2,a000678.spfit.2.txt
Thekla,586,smass,smass2,a000586.2.txt
Bobone,2507,smass,smass2,a002507.spfit.2.txt
Amaravella,3762,smass,smass2,a003762.spfit.2.txt
Beryl,1729,smass,smass2,a001729.spfit.2.txt
Zibiturtle,7817,smass,smass2,a007817.2.txt
Eriphyla,462,smass,smass2,a000462.spfit.2.txt
Zelima,633,smass,smass2,a000633.2.txt
Mandeville,739,smass,smass2,a000739.spfit.2.txt
Nezarka,2390,smass,smass2,a002390.spfit.2.txt
Apollonia,358,smass,smass2,a000358.spfit.2.txt
Riema,1025,smass,smass2,a001025.2.txt
Leontina,844,smass,smass2,a000844.spfit.2.txt
Pyotr Pervyj,2720,smass,smass2,a002720.spfit.2.txt
Jarre,4422,smass,smass2,a004422.spfit.2.txt
Imatra,1520,smass,smass2,a001520.2.txt
Ingelehmann,5632,smass,smass2,a005632.2.txt
Crimea,1140,smass,smass2,a001140.2.txt
1990 SU10,6782,smass,smass2,a006782.2.txt
Erminia,705,smass,smass2,a000705.spfit.2.txt
Keithnoll,6386,smass,smass2,a006386.2.txt
Pax,679,smass,smass2,a000679.spfit.2.txt
Raybrown,5840,smass,smass2,a005840.spfit.2.txt
Bulgaria,2575,smass,smass2,a002575.2.txt
Koronis,158,smass,smass2,a000158.spfit.2.txt
Aline,266,smass,smass2,a000266.2.txt
Dresda,263,smass,smass2,a000263.2.txt
Vaticana,416,smass,smass2,a000416.2.txt
Gerda,122,smass,smass2,a000122.2.txt
Sigrid,1493,smass,smass2,a001493.spfit.2.txt
Zappala,2813,smass,smass2,a002813.spfit.2.txt
Eichhorn,4297,smass,smass2,a004297.spfit.2.txt
Omsk,3406,smass,smass2,a003406.2.txt
