number,name,0.45,0.475,0.5,0.525,0.55,0.575,0.6,0.625,0.65,0.675,0.7,0.725,0.75,0.775,0.8,0.825,0.85,0.875,0.9,0.925,0.95,0.975,1.0,1.025,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.75,1.8,1.85,1.9,1.95,2.0,2.05,2.1,2.15,2.2,2.25,2.3,2.35,2.4,2.45,pV,z0,z1,z2,z3,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,cluster_49,cluster,class_A,class_B,class_C,class_D,class_E,class_K,class_L,class_M,class_O,class_P,class_Q,class_R,class_S,class_V,class_X,class_Z,class_,class_sf,e,e_center,e_snr,e_depth,k,k_center,k_snr,k_depth,h,h_center,h_snr,h_depth,DIFFUSE,ref_spectrum,ref_albedo
38,Leda,-0.0584663152694702,-0.0226885769516229,0.0015677033225074,0.0157522391527891,0.0171428378671407,0.013456443324685,0.0068118595518171,0.0011946005979552,-0.0029940432868897,-0.0051823030225932,-0.00392711116001,0.0008312711725011,0.007547344546765,0.013333179987967,0.0184315703809261,0.0230840351432561,0.025368420407176,0.0250287819653749,0.0213931947946548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3010300397872925,-0.5515166213420885,-0.4649260602223451,0.1065864557864808,-0.0609504407863414,0.0,0.0,0.008633,0.006671,0.0,0.763865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000564,0.0,0.0,0.0,0.0,0.0,0.107546,0.0,0.0,0.003778,1e-06,0.0,0.0,0.108942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.008633,0.873658,0.0,0.0,0.0,0.0,1.5e-05,0.0,0.111023,0.0,0.0,0.006671,0.0,0.0,0.0,Ch,Ch,,,,,,,,,1.0,0.6825,3.7854,0.0269,False,6.0,28
39,Laetitia,,,-0.1904626935720443,-0.1400310546159744,-0.1085484474897384,-0.0836237147450447,-0.0599963404238224,-0.0306815970689058,-0.0051849209703505,0.0170444902032613,0.0379655249416828,0.0488158650696277,0.0688451752066612,0.0690214410424232,0.0560410656034946,0.0393695272505283,0.0320356823503971,0.0249041374772787,0.0031753382645547,-0.0141298938542604,-0.0166992861777544,0.0059621534310281,0.0165560599416494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5497509241104126,-0.2632509744633255,0.3321328627093152,-0.179364025363952,-0.2599635784022089,0.349266,0.0,0.0,0.00483,6.7e-05,0.0,0.236293,0.0,0.0,0.0,7.4e-05,0.0,0.0,6.6e-05,0.0,0.0,1.3e-05,0.0,0.0,0.0,0.0,2.7e-05,0.0,3e-06,5e-06,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.001612,0.0,0.000157,0.387046,0.0,4.5e-05,0.0,0.001605,0.0,0.01787,2e-06,0.0,0.0,0.001019,0.0,38,0.0,0.0,5.2e-05,0.0,4.2e-05,5e-06,0.000224,0.001572,0.0,1e-06,0.001046,6e-06,0.997049,4e-06,0.0,0.0,S,S,,,,,,,,,,,,,False,1.0,5
43,Ariadne,,,-0.2161153256893158,-0.1783957779407501,-0.1472020149230957,-0.1206684410572052,-0.0971343219280242,-0.0740890949964523,-0.0528679341077804,-0.0314788371324539,-0.0108485277742147,0.0058471877127885,0.0156890917569398,0.0161988157778978,0.0060381162911653,-0.0127745028585195,-0.036977544426918,-0.0593933537602424,-0.0742122381925582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3439017832279205,0.0707056335901668,0.2977681501043556,-0.3554136115463827,-0.0614821292933667,0.005524,0.0,0.0,0.495129,0.034266,0.0,0.039367,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-05,0.127481,0.0,0.000281,0.0,0.0,0.0,0.0,0.021088,0.0,0.0,3.8e-05,0.0,0.0,0.0,0.0,0.0,3.9e-05,0.0,0.0,1e-06,0.0,0.0,0.0,3.9e-05,0.007244,1e-06,0.043944,0.0,0.22546,1e-06,6.5e-05,3e-06,0.0,2e-06,1e-06,1.3e-05,3,1.3e-05,0.0,5e-06,0.0,5.8e-05,1.9e-05,0.0,0.0,0.0,0.0,0.000289,0.0,0.999612,4e-06,0.0,0.0,S,S,,,,,,,,,,,,,False,3.0,13
47,Aglaja,,,-0.0482241287827491,-0.0453557223081588,-0.0455583296716213,-0.0477589517831802,-0.0497796237468719,-0.0524750389158725,-0.056238155812025,-0.0588077306747436,-0.0594825521111488,-0.0580267049372196,-0.0597912892699241,-0.0613112635910511,-0.0597965866327285,-0.0576690286397933,-0.0584538541734218,-0.0632240697741508,-0.0738444924354553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.096909999847412,-0.1553459419970493,-0.4919775636483328,0.0218365192657295,0.1681674687139137,0.0,0.0,0.000718,0.026726,0.0,0.001165,3.2e-05,0.0,0.0,0.0,6.1e-05,0.0,0.0,0.000304,0.0,0.0,0.0,0.494986,0.0,0.218696,0.0,0.0,0.026766,0.0,0.0,0.0,0.000512,0.0,0.0,2.9e-05,0.000949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.00365,0.0,0.0,0.225405,0.0,0.0,0.0,17,0.0,0.000718,0.214237,1e-06,0.0,0.0,0.0,0.263419,0.0,0.490206,1e-06,0.0,0.031419,0.0,0.0,0.0,P,P,,,,,,,,,0.0,0.834,2.2703,0.0167,False,3.0,1;42
54,Alexandra,0.0482680462300777,0.0696212723851203,0.07786525785923,0.0770065411925315,0.0715109258890152,0.0643225014209747,0.0584266521036624,0.0546624734997749,0.0522571988403797,0.0532074980437755,0.0537334382534027,0.0595563761889934,0.0700862631201744,0.0855565816164016,0.0992733463644981,0.1079170778393745,0.1079200655221939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.286280393600464,-0.8544074228874368,-0.4031231484012082,0.0768801523402117,-0.1337251839829902,0.0,0.0,0.00752,0.0,0.0,0.08927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,7.5e-05,0.028142,0.000575,0.711328,0.0,0.0,0.0,0.0,0.004988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-06,0.0,0.0,0.0,0.0,0.0,26,0.0,0.00752,0.95923,0.0,0.0,0.032964,2e-06,0.000239,0.0,2.2e-05,1.3e-05,0.0,9e-06,0.0,0.0,0.0,Ch,Ch,,,,,,,,,1.0,0.6961,4.9683,0.043,False,6.0,4;6;17;5;10;29;16;7;9
54,Alexandra,,,-0.1063961759209632,-0.1005360856652259,-0.0923926681280136,-0.092976875603199,-0.0966397523880004,-0.0982296541333198,-0.0991257429122924,-0.0986644476652145,-0.0948752090334892,-0.0861162394285202,-0.0738173723220825,-0.0594968795776367,-0.0477535687386989,-0.036855548620224,-0.027188055217266,-0.0244517996907234,-0.0258936658501625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.221848726272583,-0.1239243609380697,-0.4657981914669564,0.0689435893000685,-0.0563636981137923,0.0,0.0,0.000426,9.5e-05,0.0,0.038867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6e-05,0.0,0.0,0.0,0.002164,0.0,0.930329,0.0,0.0,0.025995,4e-06,5e-06,0.0,0.001466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000618,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,3e-06,0.0,0.0,0.0,19,0.0,0.000426,0.055695,2e-06,0.0,5e-06,0.0,0.00082,0.0,0.942958,0.0,0.0,9.6e-05,0.0,0.0,0.0,Ch,Ch,,,,,,,,,1.0,0.6884,7.1514,0.0361,False,14.0,17
56,Melete,,,,-0.5072433948516846,-0.5032845139503479,-0.4980879127979278,-0.4906318187713623,-0.4796934127807617,-0.4666869342327118,-0.4519660770893097,-0.4376226961612701,-0.4273816049098968,-0.420724093914032,-0.4160831570625305,-0.4095644354820251,-0.3999637067317962,-0.3872295618057251,-0.3728081881999969,-0.3574056625366211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.16749107837677,1.7117644326188004,-0.5821077927508377,0.3169604797981076,0.0821415221786164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065803,0.0,0.0,0.0,0.0,0.0,0.628485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27289,36,0.30571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.065803,0.0,0.0,0.628485,Z,Z,,,,,,,,,,,,,False,3.0,31;1
57,Mnemosyne,,,-0.2237846255302429,-0.1848822236061096,-0.1525856554508209,-0.1249994039535522,-0.1001880019903183,-0.0758364200592041,-0.0523630641400814,-0.0294220391660928,-0.0103809339925646,0.0050269411876797,0.0144288139417767,0.0157085563987493,0.0080016897991299,-0.007957468740642,-0.0277737472206354,-0.0482878945767879,-0.0660426244139671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6382721662521362,-0.05246363258839,0.1125924547592581,-0.0887856109410395,-0.2015086694924048,0.097994,0.0,0.0,0.042284,0.002822,0.0,0.005317,0.0,0.0,0.0,2.8e-05,0.0,0.0,3.6e-05,0.775018,0.0,1e-06,0.0,0.0,0.0,0.0,0.000824,0.0,0.0,0.00054,0.0,0.0,0.0,3e-06,0.0,0.0,0.0,5e-06,0.0,0.0,1.3e-05,0.0,6.6e-05,0.032524,0.0,0.032715,0.0,0.00934,5.7e-05,0.000165,3e-06,0.0,0.0,0.000245,0.0,14,0.0,0.0,3.5e-05,0.0,0.0,3.3e-05,0.000518,0.000586,0.0,0.0,0.000246,0.0,0.99857,1e-05,0.0,0.0,S,S,,,,,,,,,,,,,False,3.0,5
58,Concordia,,,0.0016083101509138,0.0115026887506246,0.0137602109462022,0.0098086893558502,0.0064508654177188,-0.0013601175742223,-0.0128552196547389,-0.0255817659199237,-0.0348359234631061,-0.0356442630290985,-0.0270574949681758,-0.0184974297881126,-0.017348900437355,-0.0313324332237243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3279021978378296,-0.4274649615956432,-0.5804486682183915,0.1016485622321198,0.09411958439201,0.0,0.0,0.012144,0.015038,0.0,0.032086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000264,0.0,0.0,0.0,0.018291,0.0,0.904004,0.0,0.0,0.015861,0.0,0.0,3e-06,0.001356,0.0,0.0,0.000888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3e-05,0.0,0.0,0.0,19,0.0,0.012144,0.926853,2.7e-05,0.0,0.0,0.0,6.2e-05,0.0,0.045874,0.0,0.0,0.015039,0.0,0.0,0.0,C,C,,,,,,,,,,,,,False,3.0,6
58,Concordia,0.0270242132246494,0.0523993633687496,0.0685655921697616,0.0770789235830307,0.0786320492625236,0.0757738724350929,0.0695875510573387,0.0625822246074676,0.0574087165296077,0.0558493733406066,0.0552811361849308,0.05593191832304,0.0591592565178871,0.0654666349291801,0.0696286559104919,0.0734497681260109,0.0773092061281204,0.081678882241249,0.0868811532855033,0.0932833924889564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3098039627075195,-0.8583117342523344,-0.4376587609703999,0.0990011302045924,-0.1270989567868864,0.0,0.0,0.021655,1e-06,0.0,0.436592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004268,0.0,0.0,0.0,0.0,0.0,4e-06,0.0,0.0,0.000122,1.1e-05,2e-06,2.2e-05,0.537113,0.0,0.0,0.0,0.0,0.00021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,26,0.0,0.021655,0.977994,0.0,0.0,0.000212,0.0,1.2e-05,0.0,0.000125,0.0,0.0,2e-06,0.0,0.0,0.0,Ch,Ch,,,,,,,,,1.0,0.6972,4.2338,0.0302,False,6.0,4
61,Danae,-0.3321142494678497,-0.2847506403923034,-0.2400373220443725,-0.1969568729400634,-0.1599076986312866,-0.1291095912456512,-0.1013396829366684,-0.0771828964352607,-0.0517012476921081,-0.0265639796853065,-0.0049945632927119,0.0150787457823753,0.0265987291932106,0.0257565453648567,0.0129894241690635,-0.013355366885662,-0.0435907989740371,-0.0695820897817611,-0.0863550305366516,-0.0886745303869247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4948500394821167,-0.0302569284612408,0.1399365059914128,-0.1085459786666644,-0.2006726448302378,0.035092,0.0,0.0,0.049435,0.010458,0.0,0.009659,0.0,0.0,0.0,1.5e-05,0.0,0.0,4.7e-05,0.702653,0.0,3.9e-05,0.0,0.0,0.0,0.0,0.02118,0.0,0.0,2e-05,0.0,0.0,0.0,7e-06,0.0,1e-06,0.0,1.9e-05,0.0,0.0,0.0,0.0,0.0,0.004164,0.0,0.107744,0.0,0.059291,1e-06,0.000137,2.2e-05,0.0,1e-06,1.3e-05,1e-06,14,1e-06,0.0,4.5e-05,0.0,0.0,3e-06,0.003907,1.7e-05,0.0,0.0,5.3e-05,0.0,0.995925,4.8e-05,0.0,0.0,S,S,,,,,,,,,,,,,False,1.0,6
65,Cybele,,,-0.1231984496116638,-0.1219945102930069,-0.118679754436016,-0.1136463582515716,-0.1069911420345306,-0.1002577617764473,-0.0926204025745391,-0.0843035876750946,-0.0771962627768516,-0.0698963552713394,-0.0619135163724422,-0.0548061691224575,-0.0476743429899215,-0.0407424569129943,-0.0349361449480056,-0.0302507430315017,-0.0269233882427215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3010300397872925,-0.1099131371749103,-0.459309167000034,0.0715531125686788,-0.0613277313175847,0.0,0.0,0.000202,0.00017,0.0,0.104648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000152,0.0,0.0,0.0,0.001542,0.0,0.864547,0.0,0.0,0.022767,3e-06,9e-06,0.0,0.004412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001533,0.0,0.0,0.0,0.0,0.0,7e-06,0.0,0.0,9e-06,0.0,0.0,0.0,19,0.0,0.000202,0.119689,7e-06,0.0,9e-06,0.0,9.9e-05,0.0,0.879824,0.0,0.0,0.00017,0.0,0.0,0.0,P,P,,,,,,,,,0.0,0.6222,0.8431,0.0047,False,6.0,36
65,Cybele,,,-0.0466993562877178,-0.0374693311750888,-0.0323256440460681,-0.0297487433999776,-0.0281509365886449,-0.0253229048103094,-0.021624794229865,-0.017609616741538,-0.0150362746790051,-0.0114713655784726,-0.0077834925614297,-0.0056370100937783,-0.0055745816789567,-0.0085595520213246,-0.0137266488745808,-0.0174161922186613,-0.0172544475644826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.778151273727417,-0.491208236408445,-0.6174515574382314,0.3652145983988008,-0.063489858248586,0.0,0.0,0.000512,0.961179,0.0,0.001491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007788,0.0,4e-06,0.0,3e-06,0.0,0.012029,0.0,0.0,0.000233,0.0,0.0,0.000677,0.016084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.000512,0.026106,0.0,0.0,0.0,0.0,0.0,0.0,0.012199,0.0,0.0,0.961179,4e-06,0.0,0.0,S,S,,,,,,,,,,,,,False,3.0,37;25;36
68,Leto,,,-0.2704537212848663,-0.2375944107770919,-0.2098273634910583,-0.1859513819217682,-0.1646089106798172,-0.1442985534667968,-0.124588668346405,-0.1047086119651794,-0.0889653861522674,-0.0787394344806671,-0.0728423744440078,-0.0739764422178268,-0.0859234631061554,-0.1064551621675491,-0.1293220072984695,-0.1507994830608368,-0.1665085852146148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6432572603225708,0.371603079498811,0.1767106155589562,-0.0820076485067397,0.0478631614788563,0.000916,0.0,0.0,0.0,0.084152,0.0,0.0,5e-06,0.0,0.0,0.0,7e-06,0.0,1e-05,0.0,0.0,5e-06,0.0,0.0,0.0,2.9e-05,0.003529,0.0,0.0,3.6e-05,0.0,0.0,0.0,0.0,0.0,0.002832,0.0,6e-06,0.011732,0.0,0.0,0.0,2.9e-05,0.000681,2e-06,0.111346,0.0,0.412437,0.0,0.0,0.0,0.0,0.371329,0.0,0.000918,42,0.000918,0.0,5e-06,0.0,0.0,3.6e-05,0.0,2.9e-05,0.0,0.0,1e-05,0.0,0.998991,1e-05,0.0,0.0,S,S,,,,,,,,,,,,,False,3.0,13;1
70,Panopaea,,0.0376873053610324,0.0523873083293437,0.0597127825021743,0.061763159930706,0.0609265379607677,0.0587454698979854,0.0559203065931797,0.0529103949666023,0.0526450611650943,0.0543568320572376,0.0620167627930641,0.071028858423233,0.0818939208984375,0.0944093987345695,0.1058696806430816,0.1127975508570671,0.1146461367607116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.28399658203125,-0.8401187471635656,-0.3742392512431935,0.0470964920098194,-0.1503934187509213,0.0,0.0,0.008294,0.0,0.0,0.071658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1e-05,0.000358,0.136515,0.000226,0.499691,0.0,0.0,0.0,0.0,0.016675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-05,0.0,0.0,0.0,0.0,0.0,26,0.0,0.008294,0.838074,0.0,0.0,0.12476,1.5e-05,0.028774,0.0,2.1e-05,2.5e-05,0.0,3.8e-05,0.0,0.0,0.0,Ch,Ch,,,,,,,,,1.0,0.6883,3.371,0.0279,False,6.0,1;42
74,Galatea,0.1422064900398254,0.170186385512352,0.1798111498355865,0.1801352798938751,0.1900240778923034,0.1977811008691787,0.2038834989070892,0.2086527496576309,0.2120845466852188,0.2120608389377594,0.2079249173402786,0.2013577073812484,0.1954375207424163,0.1907699406147003,0.1845972537994384,0.1789816617965698,0.1770168542861938,0.1782727539539337,0.1753060966730117,0.1614168733358383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.267606258392334,-1.4212313887641894,-0.3092668132956799,-0.0526670521972962,-0.1249014167535076,0.0,0.0,0.210924,0.0,0.0,0.000107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,4e-05,0.000379,0.0,0.765576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.210924,0.788649,0.0,0.0,6e-05,4e-05,0.000319,0.0,1e-06,7e-06,0.0,0.0,0.0,0.0,0.0,C,C,,,,,,,,,0.0,0.5491,4.9102,0.0316,False,1.0,4;6;17;5;29;28;22
74,Galatea,,-0.0825089365243911,-0.0701471865177154,-0.0643380880355835,-0.0632131993770599,-0.0648439303040504,-0.0674245581030845,-0.0697032958269119,-0.0706136599183082,-0.0695758685469627,-0.0678472071886062,-0.0661313012242317,-0.0655964538455009,-0.0647302716970443,-0.0635236278176307,-0.0626123324036598,-0.0614062286913394,-0.0597296878695488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.356531858444214,-0.210209562396056,-0.5582669297527662,0.1394367411173137,0.0097737548093804,0.0,0.0,0.002309,0.00024,0.0,0.005547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4e-05,0.0,0.0,0.0,0.458686,0.0,0.472846,0.0,0.0,0.059151,0.0,0.0,0.0,0.001076,0.0,0.0,3e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,4.6e-05,0.0,0.0,0.0,19,0.0,0.002309,0.156839,2e-06,0.0,0.0,0.0,0.00042,0.0,0.840188,0.0,0.0,0.000242,0.0,0.0,0.0,P,P,,,,,,,,,0.0,0.6329,1.9548,0.0135,False,6.0,4;6;17;5;29;28;22
78,Diana,,-0.0148746808990836,0.0052764895372092,0.0148775754496455,0.0168901160359382,0.0149351684376597,0.0090373419225215,0.0035012899897992,-0.0010131733724847,-0.003266351763159,-0.0037439637817442,-0.0007623271667398,0.0049972557462751,0.0117833977565169,0.0173242557793855,0.0203127302229404,0.0197052638977766,0.0140312714502215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2044776678085327,-0.5454671251801151,-0.430644424162531,0.0851398942412687,-0.0648852940825368,0.0,0.0,0.01056,0.012754,0.0,0.694742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000281,0.0,0.0,0.0,0.0,0.0,0.216101,0.0,0.0,0.006885,2e-06,0.0,0.0,0.058664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-06,0.0,0.0,0.0,5,0.0,0.01056,0.754171,0.0,0.0,0.0,0.0,0.000298,0.0,0.222216,0.0,0.0,0.012755,0.0,0.0,0.0,Ch,Ch,,,,,,,,,1.0,0.6896,3.3726,0.0242,False,6.0,4;6;5;9;29;28;16;22
78,Diana,,,,-0.0142269460484385,-0.0166903585195541,-0.0223473459482193,-0.029257757589221,-0.0367259941995143,-0.0434618815779686,-0.0467882715165615,-0.0472864471375942,-0.0443849265575408,-0.0372619032859802,-0.0286899507045745,-0.0174911059439182,-0.0058647142723202,0.0029091397300362,0.0078975232318043,0.0075234798714518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.221848726272583,-0.3374565946954231,-0.5021962989144786,0.0428707855805621,0.0291693850438647,0.0,0.0,0.004845,0.025399,0.0,0.148185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9e-05,0.0,0.0,0.0,1.8e-05,0.0,0.800746,0.0,0.0,0.010824,2e-06,0.0,0.0,0.009932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.004845,0.723407,0.0,0.0,0.0,0.0,0.000309,0.0,0.246039,0.0,0.0,0.025399,0.0,0.0,0.0,Ch,Ch,,,,,,,,,1.0,0.6855,2.9907,0.0407,False,3.0,6
81,Terpsichore,-0.11610609292984,-0.1027994155883789,-0.0914483368396759,-0.0831134766340255,-0.0791559070348739,-0.0758644640445709,-0.0745956450700759,-0.0722395777702331,-0.0690482556819915,-0.0638297796249389,-0.0597155690193176,-0.0552921146154403,-0.0534145981073379,-0.053026869893074,-0.0540211051702499,-0.0553525984287261,-0.0577163994312286,-0.0603426396846771,-0.0627660900354385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3316766023635864,-0.1878086792950157,-0.5114551529898836,0.1210215965578641,0.002109844335886,0.0,0.0,0.000766,0.001952,0.0,0.026625,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.000399,0.0,0.0,0.0,0.255104,0.0,0.671741,0.0,0.0,0.039168,0.0,0.0,0.0,0.003552,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,1e-06,3e-05,0.0,0.0,0.000659,0.0,0.0,0.0,19,0.0,0.000766,0.176905,3e-05,0.0,0.0,0.0,0.000478,0.0,0.819865,0.0,0.0,0.001955,0.0,0.0,0.0,P,P,0.0,0.539,0.8789,0.0061,,,,,0.0,0.834,1.9109,0.0115,False,6.0,4;6;17;5;28;29;16;7;9;14
83,Beatrix,-0.1295421868562698,-0.120369367301464,-0.111963577568531,-0.1035319566726684,-0.0934444963932037,-0.0850451663136482,-0.0767552852630615,-0.0637086778879165,-0.0497395098209381,-0.0391681753098964,-0.029131032526493,-0.0174191668629646,-0.0105666806921362,-0.0086507713422179,-0.006636484991759,-0.0052672098390758,-0.0032120938412845,-1.6658961612847634e-05,0.004950672853738,0.0121670002117753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1023728847503662,-0.267536992727559,-0.2717442675715492,0.032075369216648,-0.1830980349167193,0.0,0.0,0.001147,0.066343,0.0,0.641384,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000863,0.0,0.0,0.0,0.0,0.0,0.133955,0.0,0.0,0.044966,0.002937,0.095636,0.0,0.005526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00299,0.0,0.0,0.0,0.0,1e-06,0.0,3.2e-05,0.0,0.004208,0.0,0.0,0.0,5,0.0,0.001147,0.647779,0.0,0.0,0.017166,0.0,0.098395,0.0,0.169124,0.0,0.0,0.066389,0.0,0.0,0.0,C,C,,,,,,,,,0.0,0.834,4.8817,0.0264,False,1.0,6
84,Klio,,,,0.0452466644346714,0.0409564301371574,0.0343799851834774,0.0281025134027004,0.024652948603034,0.019790943711996,0.0295815020799636,0.0372746586799621,0.0478512272238731,0.0606154054403305,0.061109859496355,0.070591390132904,0.0882710143923759,0.1159093007445335,0.1456945538520813,0.1743700057268142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.346787452697754,-0.9284207025633598,-0.4859704214239517,0.1755171483293218,-0.4611817621477743,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088991,0.086875,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.910997,0.0,0.0,0.00174,0.0,0.087251,0.0,0.0,0.0,0.0,1.2e-05,0.0,0.0,0.0,C,C,,,,,,,,,0.0,0.6515,2.0879,0.0504,True,3.0,1;42
